FID,OBJECTID,DEPTH,DOWLKNUM,abs_depth,LAKE_NAME,Shape_Leng,e,n
2221,1128902,0,3008500,0,Bad Medicine,19472.02438,316955,5220546
2222,1128902,0,3008500,0,Bad Medicine,19472.02438,316959,5220554
2223,1128902,0,3008500,0,Bad Medicine,19472.02438,316963,5220560
2224,1128902,0,3008500,0,Bad Medicine,19472.02438,316963,5220568
2225,1128902,0,3008500,0,Bad Medicine,19472.02438,316964,5220574
2226,1128902,0,3008500,0,Bad Medicine,19472.02438,316964,5220581
2227,1128902,0,3008500,0,Bad Medicine,19472.02438,316964,5220591
2228,1128902,0,3008500,0,Bad Medicine,19472.02438,316963,5220597
2229,1128902,0,3008500,0,Bad Medicine,19472.02438,316963,5220604
2230,1128902,0,3008500,0,Bad Medicine,19472.02438,316962,5220611
2231,1128902,0,3008500,0,Bad Medicine,19472.02438,316962,5220615
2232,1128902,0,3008500,0,Bad Medicine,19472.02438,316964,5220625
2233,1128902,0,3008500,0,Bad Medicine,19472.02438,316964,5220633
2234,1128902,0,3008500,0,Bad Medicine,19472.02438,316964,5220641
2235,1128902,0,3008500,0,Bad Medicine,19472.02438,316963,5220649
2236,1128902,0,3008500,0,Bad Medicine,19472.02438,316961,5220653
2237,1128902,0,3008500,0,Bad Medicine,19472.02438,316958,5220657
2238,1128902,0,3008500,0,Bad Medicine,19472.02438,316956,5220660
2239,1128902,0,3008500,0,Bad Medicine,19472.02438,316952,5220661
2240,1128902,0,3008500,0,Bad Medicine,19472.02438,316948,5220658
2241,1128902,0,3008500,0,Bad Medicine,19472.02438,316946,5220656
2242,1128902,0,3008500,0,Bad Medicine,19472.02438,316940,5220655
2243,1128902,0,3008500,0,Bad Medicine,19472.02438,316935,5220656
2244,1128902,0,3008500,0,Bad Medicine,19472.02438,316930,5220657
2245,1128902,0,3008500,0,Bad Medicine,19472.02438,316928,5220659
2246,1128902,0,3008500,0,Bad Medicine,19472.02438,316923,5220660
2247,1128902,0,3008500,0,Bad Medicine,19472.02438,316919,5220661
2248,1128902,0,3008500,0,Bad Medicine,19472.02438,316916,5220660
2249,1128902,0,3008500,0,Bad Medicine,19472.02438,316913,5220662
2250,1128902,0,3008500,0,Bad Medicine,19472.02438,316910,5220665
2251,1128902,0,3008500,0,Bad Medicine,19472.02438,316910,5220671
2252,1128902,0,3008500,0,Bad Medicine,19472.02438,316907,5220682
2253,1128902,0,3008500,0,Bad Medicine,19472.02438,316904,5220691
2254,1128902,0,3008500,0,Bad Medicine,19472.02438,316904,5220695
2255,1128902,0,3008500,0,Bad Medicine,19472.02438,316902,5220700
2256,1128902,0,3008500,0,Bad Medicine,19472.02438,316903,5220704
2257,1128902,0,3008500,0,Bad Medicine,19472.02438,316901,5220715
2258,1128902,0,3008500,0,Bad Medicine,19472.02438,316901,5220725
2259,1128902,0,3008500,0,Bad Medicine,19472.02438,316900,5220739
2260,1128902,0,3008500,0,Bad Medicine,19472.02438,316900,5220754
2261,1128902,0,3008500,0,Bad Medicine,19472.02438,316901,5220762
2262,1128902,0,3008500,0,Bad Medicine,19472.02438,316902,5220769
2263,1128902,0,3008500,0,Bad Medicine,19472.02438,316904,5220776
2264,1128902,0,3008500,0,Bad Medicine,19472.02438,316906,5220782
2265,1128902,0,3008500,0,Bad Medicine,19472.02438,316912,5220789
2266,1128902,0,3008500,0,Bad Medicine,19472.02438,316914,5220794
2267,1128902,0,3008500,0,Bad Medicine,19472.02438,316916,5220798
2268,1128902,0,3008500,0,Bad Medicine,19472.02438,316921,5220802
2269,1128902,0,3008500,0,Bad Medicine,19472.02438,316922,5220807
2270,1128902,0,3008500,0,Bad Medicine,19472.02438,316924,5220812
2271,1128902,0,3008500,0,Bad Medicine,19472.02438,316928,5220820
2272,1128902,0,3008500,0,Bad Medicine,19472.02438,316930,5220825
2273,1128902,0,3008500,0,Bad Medicine,19472.02438,316930,5220829
2274,1128902,0,3008500,0,Bad Medicine,19472.02438,316933,5220832
2275,1128902,0,3008500,0,Bad Medicine,19472.02438,316934,5220837
2276,1128902,0,3008500,0,Bad Medicine,19472.02438,316935,5220841
2277,1128902,0,3008500,0,Bad Medicine,19472.02438,316936,5220845
2278,1128902,0,3008500,0,Bad Medicine,19472.02438,316938,5220850
2279,1128902,0,3008500,0,Bad Medicine,19472.02438,316944,5220860
2280,1128902,0,3008500,0,Bad Medicine,19472.02438,316949,5220865
2281,1128902,0,3008500,0,Bad Medicine,19472.02438,316956,5220870
2282,1128902,0,3008500,0,Bad Medicine,19472.02438,316963,5220877
2283,1128902,0,3008500,0,Bad Medicine,19472.02438,316971,5220884
2284,1128902,0,3008500,0,Bad Medicine,19472.02438,316976,5220888
2285,1128902,0,3008500,0,Bad Medicine,19472.02438,316979,5220893
2286,1128902,0,3008500,0,Bad Medicine,19472.02438,316982,5220897
2287,1128902,0,3008500,0,Bad Medicine,19472.02438,316984,5220905
2288,1128902,0,3008500,0,Bad Medicine,19472.02438,316984,5220912
2289,1128902,0,3008500,0,Bad Medicine,19472.02438,316982,5220916
2290,1128902,0,3008500,0,Bad Medicine,19472.02438,316979,5220923
2291,1128902,0,3008500,0,Bad Medicine,19472.02438,316978,5220929
2292,1128902,0,3008500,0,Bad Medicine,19472.02438,316978,5220933
2293,1128902,0,3008500,0,Bad Medicine,19472.02438,316979,5220939
2294,1128902,0,3008500,0,Bad Medicine,19472.02438,316979,5220941
2295,1128902,0,3008500,0,Bad Medicine,19472.02438,316982,5220944
2296,1128902,0,3008500,0,Bad Medicine,19472.02438,316985,5220944
2297,1128902,0,3008500,0,Bad Medicine,19472.02438,316990,5220948
2298,1128902,0,3008500,0,Bad Medicine,19472.02438,316993,5220950
2299,1128902,0,3008500,0,Bad Medicine,19472.02438,316998,5220952
2300,1128902,0,3008500,0,Bad Medicine,19472.02438,317006,5220952
2301,1128902,0,3008500,0,Bad Medicine,19472.02438,317014,5220951
2302,1128902,0,3008500,0,Bad Medicine,19472.02438,317022,5220950
2303,1128902,0,3008500,0,Bad Medicine,19472.02438,317025,5220949
2304,1128902,0,3008500,0,Bad Medicine,19472.02438,317028,5220949
2305,1128902,0,3008500,0,Bad Medicine,19472.02438,317033,5220947
2306,1128902,0,3008500,0,Bad Medicine,19472.02438,317036,5220947
2307,1128902,0,3008500,0,Bad Medicine,19472.02438,317038,5220946
2308,1128902,0,3008500,0,Bad Medicine,19472.02438,317039,5220944
2309,1128902,0,3008500,0,Bad Medicine,19472.02438,317043,5220945
2310,1128902,0,3008500,0,Bad Medicine,19472.02438,317046,5220946
2311,1128902,0,3008500,0,Bad Medicine,19472.02438,317048,5220949
2312,1128902,0,3008500,0,Bad Medicine,19472.02438,317048,5220951
2313,1128902,0,3008500,0,Bad Medicine,19472.02438,317046,5220952
2314,1128902,0,3008500,0,Bad Medicine,19472.02438,317044,5220955
2315,1128902,0,3008500,0,Bad Medicine,19472.02438,317045,5220956
2316,1128902,0,3008500,0,Bad Medicine,19472.02438,317048,5220956
2317,1128902,0,3008500,0,Bad Medicine,19472.02438,317048,5220959
2318,1128902,0,3008500,0,Bad Medicine,19472.02438,317049,5220964
2319,1128902,0,3008500,0,Bad Medicine,19472.02438,317051,5220966
2320,1128902,0,3008500,0,Bad Medicine,19472.02438,317051,5220972
2321,1128902,0,3008500,0,Bad Medicine,19472.02438,317051,5220981
2322,1128902,0,3008500,0,Bad Medicine,19472.02438,317051,5220988
2323,1128902,0,3008500,0,Bad Medicine,19472.02438,317050,5220994
2324,1128902,0,3008500,0,Bad Medicine,19472.02438,317052,5221000
2325,1128902,0,3008500,0,Bad Medicine,19472.02438,317056,5221004
2326,1128902,0,3008500,0,Bad Medicine,19472.02438,317060,5221010
2327,1128902,0,3008500,0,Bad Medicine,19472.02438,317060,5221014
2328,1128902,0,3008500,0,Bad Medicine,19472.02438,317063,5221019
2329,1128902,0,3008500,0,Bad Medicine,19472.02438,317066,5221025
2330,1128902,0,3008500,0,Bad Medicine,19472.02438,317071,5221031
2331,1128902,0,3008500,0,Bad Medicine,19472.02438,317074,5221036
2332,1128902,0,3008500,0,Bad Medicine,19472.02438,317077,5221043
2333,1128902,0,3008500,0,Bad Medicine,19472.02438,317080,5221047
2334,1128902,0,3008500,0,Bad Medicine,19472.02438,317084,5221049
2335,1128902,0,3008500,0,Bad Medicine,19472.02438,317089,5221047
2336,1128902,0,3008500,0,Bad Medicine,19472.02438,317092,5221043
2337,1128902,0,3008500,0,Bad Medicine,19472.02438,317095,5221037
2338,1128902,0,3008500,0,Bad Medicine,19472.02438,317100,5221031
2339,1128902,0,3008500,0,Bad Medicine,19472.02438,317104,5221026
2340,1128902,0,3008500,0,Bad Medicine,19472.02438,317107,5221024
2341,1128902,0,3008500,0,Bad Medicine,19472.02438,317111,5221021
2342,1128902,0,3008500,0,Bad Medicine,19472.02438,317113,5221017
2343,1128902,0,3008500,0,Bad Medicine,19472.02438,317114,5221014
2344,1128902,0,3008500,0,Bad Medicine,19472.02438,317115,5221009
2345,1128902,0,3008500,0,Bad Medicine,19472.02438,317117,5221005
2346,1128902,0,3008500,0,Bad Medicine,19472.02438,317119,5221004
2347,1128902,0,3008500,0,Bad Medicine,19472.02438,317121,5221004
2348,1128902,0,3008500,0,Bad Medicine,19472.02438,317123,5221002
2349,1128902,0,3008500,0,Bad Medicine,19472.02438,317126,5221000
2350,1128902,0,3008500,0,Bad Medicine,19472.02438,317131,5220997
2351,1128902,0,3008500,0,Bad Medicine,19472.02438,317134,5220996
2352,1128902,0,3008500,0,Bad Medicine,19472.02438,317136,5220993
2353,1128902,0,3008500,0,Bad Medicine,19472.02438,317137,5220993
2354,1128902,0,3008500,0,Bad Medicine,19472.02438,317141,5220992
2355,1128902,0,3008500,0,Bad Medicine,19472.02438,317143,5220991
2356,1128902,0,3008500,0,Bad Medicine,19472.02438,317145,5220991
2357,1128902,0,3008500,0,Bad Medicine,19472.02438,317150,5220988
2358,1128902,0,3008500,0,Bad Medicine,19472.02438,317153,5220987
2359,1128902,0,3008500,0,Bad Medicine,19472.02438,317156,5220985
2360,1128902,0,3008500,0,Bad Medicine,19472.02438,317160,5220987
2361,1128902,0,3008500,0,Bad Medicine,19472.02438,317162,5220991
2362,1128902,0,3008500,0,Bad Medicine,19472.02438,317164,5220992
2363,1128902,0,3008500,0,Bad Medicine,19472.02438,317167,5220997
2364,1128902,0,3008500,0,Bad Medicine,19472.02438,317167,5221004
2365,1128902,0,3008500,0,Bad Medicine,19472.02438,317169,5221011
2366,1128902,0,3008500,0,Bad Medicine,19472.02438,317169,5221018
2367,1128902,0,3008500,0,Bad Medicine,19472.02438,317168,5221023
2368,1128902,0,3008500,0,Bad Medicine,19472.02438,317167,5221028
2369,1128902,0,3008500,0,Bad Medicine,19472.02438,317167,5221033
2370,1128902,0,3008500,0,Bad Medicine,19472.02438,317167,5221039
2371,1128902,0,3008500,0,Bad Medicine,19472.02438,317170,5221051
2372,1128902,0,3008500,0,Bad Medicine,19472.02438,317170,5221056
2373,1128902,0,3008500,0,Bad Medicine,19472.02438,317172,5221059
2374,1128902,0,3008500,0,Bad Medicine,19472.02438,317173,5221066
2375,1128902,0,3008500,0,Bad Medicine,19472.02438,317172,5221073
2376,1128902,0,3008500,0,Bad Medicine,19472.02438,317171,5221077
2377,1128902,0,3008500,0,Bad Medicine,19472.02438,317169,5221084
2378,1128902,0,3008500,0,Bad Medicine,19472.02438,317167,5221087
2379,1128902,0,3008500,0,Bad Medicine,19472.02438,317165,5221091
2380,1128902,0,3008500,0,Bad Medicine,19472.02438,317163,5221095
2381,1128902,0,3008500,0,Bad Medicine,19472.02438,317160,5221100
2382,1128902,0,3008500,0,Bad Medicine,19472.02438,317159,5221107
2383,1128902,0,3008500,0,Bad Medicine,19472.02438,317158,5221111
2384,1128902,0,3008500,0,Bad Medicine,19472.02438,317159,5221118
2385,1128902,0,3008500,0,Bad Medicine,19472.02438,317159,5221122
2386,1128902,0,3008500,0,Bad Medicine,19472.02438,317163,5221128
2387,1128902,0,3008500,0,Bad Medicine,19472.02438,317165,5221132
2388,1128902,0,3008500,0,Bad Medicine,19472.02438,317169,5221135
2389,1128902,0,3008500,0,Bad Medicine,19472.02438,317173,5221138
2390,1128902,0,3008500,0,Bad Medicine,19472.02438,317177,5221144
2391,1128902,0,3008500,0,Bad Medicine,19472.02438,317179,5221149
2392,1128902,0,3008500,0,Bad Medicine,19472.02438,317181,5221157
2393,1128902,0,3008500,0,Bad Medicine,19472.02438,317179,5221165
2394,1128902,0,3008500,0,Bad Medicine,19472.02438,317181,5221169
2395,1128902,0,3008500,0,Bad Medicine,19472.02438,317180,5221175
2396,1128902,0,3008500,0,Bad Medicine,19472.02438,317180,5221180
2397,1128902,0,3008500,0,Bad Medicine,19472.02438,317179,5221184
2398,1128902,0,3008500,0,Bad Medicine,19472.02438,317178,5221191
2399,1128902,0,3008500,0,Bad Medicine,19472.02438,317178,5221194
2400,1128902,0,3008500,0,Bad Medicine,19472.02438,317176,5221197
2401,1128902,0,3008500,0,Bad Medicine,19472.02438,317176,5221201
2402,1128902,0,3008500,0,Bad Medicine,19472.02438,317176,5221204
2403,1128902,0,3008500,0,Bad Medicine,19472.02438,317175,5221210
2404,1128902,0,3008500,0,Bad Medicine,19472.02438,317175,5221214
2405,1128902,0,3008500,0,Bad Medicine,19472.02438,317173,5221218
2406,1128902,0,3008500,0,Bad Medicine,19472.02438,317173,5221222
2407,1128902,0,3008500,0,Bad Medicine,19472.02438,317174,5221227
2408,1128902,0,3008500,0,Bad Medicine,19472.02438,317174,5221233
2409,1128902,0,3008500,0,Bad Medicine,19472.02438,317177,5221238
2410,1128902,0,3008500,0,Bad Medicine,19472.02438,317180,5221244
2411,1128902,0,3008500,0,Bad Medicine,19472.02438,317182,5221251
2412,1128902,0,3008500,0,Bad Medicine,19472.02438,317184,5221257
2413,1128902,0,3008500,0,Bad Medicine,19472.02438,317186,5221266
2414,1128902,0,3008500,0,Bad Medicine,19472.02438,317187,5221271
2415,1128902,0,3008500,0,Bad Medicine,19472.02438,317189,5221277
2416,1128902,0,3008500,0,Bad Medicine,19472.02438,317190,5221282
2417,1128902,0,3008500,0,Bad Medicine,19472.02438,317191,5221290
2418,1128902,0,3008500,0,Bad Medicine,19472.02438,317193,5221297
2419,1128902,0,3008500,0,Bad Medicine,19472.02438,317197,5221303
2420,1128902,0,3008500,0,Bad Medicine,19472.02438,317200,5221307
2421,1128902,0,3008500,0,Bad Medicine,19472.02438,317203,5221308
2422,1128902,0,3008500,0,Bad Medicine,19472.02438,317207,5221313
2423,1128902,0,3008500,0,Bad Medicine,19472.02438,317210,5221316
2424,1128902,0,3008500,0,Bad Medicine,19472.02438,317215,5221321
2425,1128902,0,3008500,0,Bad Medicine,19472.02438,317216,5221324
2426,1128902,0,3008500,0,Bad Medicine,19472.02438,317218,5221324
2427,1128902,0,3008500,0,Bad Medicine,19472.02438,317221,5221324
2428,1128902,0,3008500,0,Bad Medicine,19472.02438,317226,5221326
2429,1128902,0,3008500,0,Bad Medicine,19472.02438,317228,5221329
2430,1128902,0,3008500,0,Bad Medicine,19472.02438,317230,5221332
2431,1128902,0,3008500,0,Bad Medicine,19472.02438,317232,5221336
2432,1128902,0,3008500,0,Bad Medicine,19472.02438,317232,5221341
2433,1128902,0,3008500,0,Bad Medicine,19472.02438,317232,5221350
2434,1128902,0,3008500,0,Bad Medicine,19472.02438,317231,5221358
2435,1128902,0,3008500,0,Bad Medicine,19472.02438,317231,5221363
2436,1128902,0,3008500,0,Bad Medicine,19472.02438,317230,5221368
2437,1128902,0,3008500,0,Bad Medicine,19472.02438,317230,5221374
2438,1128902,0,3008500,0,Bad Medicine,19472.02438,317230,5221379
2439,1128902,0,3008500,0,Bad Medicine,19472.02438,317231,5221385
2440,1128902,0,3008500,0,Bad Medicine,19472.02438,317231,5221391
2441,1128902,0,3008500,0,Bad Medicine,19472.02438,317234,5221400
2442,1128902,0,3008500,0,Bad Medicine,19472.02438,317239,5221410
2443,1128902,0,3008500,0,Bad Medicine,19472.02438,317243,5221420
2444,1128902,0,3008500,0,Bad Medicine,19472.02438,317245,5221426
2445,1128902,0,3008500,0,Bad Medicine,19472.02438,317248,5221432
2446,1128902,0,3008500,0,Bad Medicine,19472.02438,317249,5221437
2447,1128902,0,3008500,0,Bad Medicine,19472.02438,317253,5221444
2448,1128902,0,3008500,0,Bad Medicine,19472.02438,317254,5221451
2449,1128902,0,3008500,0,Bad Medicine,19472.02438,317257,5221456
2450,1128902,0,3008500,0,Bad Medicine,19472.02438,317260,5221462
2451,1128902,0,3008500,0,Bad Medicine,19472.02438,317261,5221467
2452,1128902,0,3008500,0,Bad Medicine,19472.02438,317263,5221472
2453,1128902,0,3008500,0,Bad Medicine,19472.02438,317266,5221476
2454,1128902,0,3008500,0,Bad Medicine,19472.02438,317267,5221480
2455,1128902,0,3008500,0,Bad Medicine,19472.02438,317269,5221485
2456,1128902,0,3008500,0,Bad Medicine,19472.02438,317271,5221489
2457,1128902,0,3008500,0,Bad Medicine,19472.02438,317274,5221493
2458,1128902,0,3008500,0,Bad Medicine,19472.02438,317277,5221497
2459,1128902,0,3008500,0,Bad Medicine,19472.02438,317282,5221502
2460,1128902,0,3008500,0,Bad Medicine,19472.02438,317286,5221505
2461,1128902,0,3008500,0,Bad Medicine,19472.02438,317290,5221509
2462,1128902,0,3008500,0,Bad Medicine,19472.02438,317292,5221510
2463,1128902,0,3008500,0,Bad Medicine,19472.02438,317297,5221517
2464,1128902,0,3008500,0,Bad Medicine,19472.02438,317300,5221519
2465,1128902,0,3008500,0,Bad Medicine,19472.02438,317306,5221523
2466,1128902,0,3008500,0,Bad Medicine,19472.02438,317311,5221527
2467,1128902,0,3008500,0,Bad Medicine,19472.02438,317317,5221531
2468,1128902,0,3008500,0,Bad Medicine,19472.02438,317323,5221534
2469,1128902,0,3008500,0,Bad Medicine,19472.02438,317329,5221540
2470,1128902,0,3008500,0,Bad Medicine,19472.02438,317334,5221543
2471,1128902,0,3008500,0,Bad Medicine,19472.02438,317339,5221547
2472,1128902,0,3008500,0,Bad Medicine,19472.02438,317343,5221552
2473,1128902,0,3008500,0,Bad Medicine,19472.02438,317347,5221556
2474,1128902,0,3008500,0,Bad Medicine,19472.02438,317349,5221561
2475,1128902,0,3008500,0,Bad Medicine,19472.02438,317352,5221567
2476,1128902,0,3008500,0,Bad Medicine,19472.02438,317354,5221576
2477,1128902,0,3008500,0,Bad Medicine,19472.02438,317355,5221583
2478,1128902,0,3008500,0,Bad Medicine,19472.02438,317355,5221590
2479,1128902,0,3008500,0,Bad Medicine,19472.02438,317356,5221598
2480,1128902,0,3008500,0,Bad Medicine,19472.02438,317356,5221605
2481,1128902,0,3008500,0,Bad Medicine,19472.02438,317358,5221612
2482,1128902,0,3008500,0,Bad Medicine,19472.02438,317361,5221617
2483,1128902,0,3008500,0,Bad Medicine,19472.02438,317363,5221622
2484,1128902,0,3008500,0,Bad Medicine,19472.02438,317364,5221629
2485,1128902,0,3008500,0,Bad Medicine,19472.02438,317365,5221640
2486,1128902,0,3008500,0,Bad Medicine,19472.02438,317365,5221651
2487,1128902,0,3008500,0,Bad Medicine,19472.02438,317366,5221658
2488,1128902,0,3008500,0,Bad Medicine,19472.02438,317368,5221664
2489,1128902,0,3008500,0,Bad Medicine,19472.02438,317372,5221671
2490,1128902,0,3008500,0,Bad Medicine,19472.02438,317375,5221678
2491,1128902,0,3008500,0,Bad Medicine,19472.02438,317377,5221684
2492,1128902,0,3008500,0,Bad Medicine,19472.02438,317380,5221691
2493,1128902,0,3008500,0,Bad Medicine,19472.02438,317382,5221699
2494,1128902,0,3008500,0,Bad Medicine,19472.02438,317385,5221707
2495,1128902,0,3008500,0,Bad Medicine,19472.02438,317389,5221716
2496,1128902,0,3008500,0,Bad Medicine,19472.02438,317390,5221723
2497,1128902,0,3008500,0,Bad Medicine,19472.02438,317391,5221732
2498,1128902,0,3008500,0,Bad Medicine,19472.02438,317391,5221740
2499,1128902,0,3008500,0,Bad Medicine,19472.02438,317390,5221750
2500,1128902,0,3008500,0,Bad Medicine,19472.02438,317390,5221760
2501,1128902,0,3008500,0,Bad Medicine,19472.02438,317388,5221765
2502,1128902,0,3008500,0,Bad Medicine,19472.02438,317387,5221771
2503,1128902,0,3008500,0,Bad Medicine,19472.02438,317388,5221775
2504,1128902,0,3008500,0,Bad Medicine,19472.02438,317387,5221782
2505,1128902,0,3008500,0,Bad Medicine,19472.02438,317387,5221789
2506,1128902,0,3008500,0,Bad Medicine,19472.02438,317386,5221796
2507,1128902,0,3008500,0,Bad Medicine,19472.02438,317386,5221805
2508,1128902,0,3008500,0,Bad Medicine,19472.02438,317385,5221810
2509,1128902,0,3008500,0,Bad Medicine,19472.02438,317388,5221818
2510,1128902,0,3008500,0,Bad Medicine,19472.02438,317390,5221825
2511,1128902,0,3008500,0,Bad Medicine,19472.02438,317391,5221830
2512,1128902,0,3008500,0,Bad Medicine,19472.02438,317391,5221836
2513,1128902,0,3008500,0,Bad Medicine,19472.02438,317394,5221841
2514,1128902,0,3008500,0,Bad Medicine,19472.02438,317396,5221847
2515,1128902,0,3008500,0,Bad Medicine,19472.02438,317399,5221853
2516,1128902,0,3008500,0,Bad Medicine,19472.02438,317402,5221860
2517,1128902,0,3008500,0,Bad Medicine,19472.02438,317406,5221867
2518,1128902,0,3008500,0,Bad Medicine,19472.02438,317408,5221874
2519,1128902,0,3008500,0,Bad Medicine,19472.02438,317409,5221878
2520,1128902,0,3008500,0,Bad Medicine,19472.02438,317411,5221883
2521,1128902,0,3008500,0,Bad Medicine,19472.02438,317414,5221889
2522,1128902,0,3008500,0,Bad Medicine,19472.02438,317418,5221894
2523,1128902,0,3008500,0,Bad Medicine,19472.02438,317423,5221902
2524,1128902,0,3008500,0,Bad Medicine,19472.02438,317429,5221908
2525,1128902,0,3008500,0,Bad Medicine,19472.02438,317432,5221912
2526,1128902,0,3008500,0,Bad Medicine,19472.02438,317434,5221917
2527,1128902,0,3008500,0,Bad Medicine,19472.02438,317439,5221921
2528,1128902,0,3008500,0,Bad Medicine,19472.02438,317443,5221926
2529,1128902,0,3008500,0,Bad Medicine,19472.02438,317449,5221929
2530,1128902,0,3008500,0,Bad Medicine,19472.02438,317452,5221932
2531,1128902,0,3008500,0,Bad Medicine,19472.02438,317453,5221937
2532,1128902,0,3008500,0,Bad Medicine,19472.02438,317457,5221938
2533,1128902,0,3008500,0,Bad Medicine,19472.02438,317464,5221948
2534,1128902,0,3008500,0,Bad Medicine,19472.02438,317469,5221954
2535,1128902,0,3008500,0,Bad Medicine,19472.02438,317472,5221957
2536,1128902,0,3008500,0,Bad Medicine,19472.02438,317474,5221963
2537,1128902,0,3008500,0,Bad Medicine,19472.02438,317475,5221968
2538,1128902,0,3008500,0,Bad Medicine,19472.02438,317478,5221968
2539,1128902,0,3008500,0,Bad Medicine,19472.02438,317480,5221975
2540,1128902,0,3008500,0,Bad Medicine,19472.02438,317482,5221981
2541,1128902,0,3008500,0,Bad Medicine,19472.02438,317483,5221983
2542,1128902,0,3008500,0,Bad Medicine,19472.02438,317487,5221985
2543,1128902,0,3008500,0,Bad Medicine,19472.02438,317489,5221990
2544,1128902,0,3008500,0,Bad Medicine,19472.02438,317491,5221993
2545,1128902,0,3008500,0,Bad Medicine,19472.02438,317493,5221995
2546,1128902,0,3008500,0,Bad Medicine,19472.02438,317495,5222000
2547,1128902,0,3008500,0,Bad Medicine,19472.02438,317496,5222004
2548,1128902,0,3008500,0,Bad Medicine,19472.02438,317499,5222011
2549,1128902,0,3008500,0,Bad Medicine,19472.02438,317502,5222017
2550,1128902,0,3008500,0,Bad Medicine,19472.02438,317505,5222019
2551,1128902,0,3008500,0,Bad Medicine,19472.02438,317509,5222024
2552,1128902,0,3008500,0,Bad Medicine,19472.02438,317513,5222028
2553,1128902,0,3008500,0,Bad Medicine,19472.02438,317517,5222031
2554,1128902,0,3008500,0,Bad Medicine,19472.02438,317521,5222036
2555,1128902,0,3008500,0,Bad Medicine,19472.02438,317524,5222037
2556,1128902,0,3008500,0,Bad Medicine,19472.02438,317527,5222039
2557,1128902,0,3008500,0,Bad Medicine,19472.02438,317532,5222041
2558,1128902,0,3008500,0,Bad Medicine,19472.02438,317535,5222040
2559,1128902,0,3008500,0,Bad Medicine,19472.02438,317541,5222039
2560,1128902,0,3008500,0,Bad Medicine,19472.02438,317544,5222038
2561,1128902,0,3008500,0,Bad Medicine,19472.02438,317547,5222040
2562,1128902,0,3008500,0,Bad Medicine,19472.02438,317550,5222042
2563,1128902,0,3008500,0,Bad Medicine,19472.02438,317552,5222046
2564,1128902,0,3008500,0,Bad Medicine,19472.02438,317554,5222048
2565,1128902,0,3008500,0,Bad Medicine,19472.02438,317558,5222051
2566,1128902,0,3008500,0,Bad Medicine,19472.02438,317565,5222062
2567,1128902,0,3008500,0,Bad Medicine,19472.02438,317568,5222068
2568,1128902,0,3008500,0,Bad Medicine,19472.02438,317570,5222075
2569,1128902,0,3008500,0,Bad Medicine,19472.02438,317572,5222083
2570,1128902,0,3008500,0,Bad Medicine,19472.02438,317574,5222089
2571,1128902,0,3008500,0,Bad Medicine,19472.02438,317578,5222097
2572,1128902,0,3008500,0,Bad Medicine,19472.02438,317582,5222103
2573,1128902,0,3008500,0,Bad Medicine,19472.02438,317587,5222110
2574,1128902,0,3008500,0,Bad Medicine,19472.02438,317593,5222116
2575,1128902,0,3008500,0,Bad Medicine,19472.02438,317597,5222121
2576,1128902,0,3008500,0,Bad Medicine,19472.02438,317602,5222126
2577,1128902,0,3008500,0,Bad Medicine,19472.02438,317607,5222129
2578,1128902,0,3008500,0,Bad Medicine,19472.02438,317613,5222132
2579,1128902,0,3008500,0,Bad Medicine,19472.02438,317618,5222135
2580,1128902,0,3008500,0,Bad Medicine,19472.02438,317626,5222140
2581,1128902,0,3008500,0,Bad Medicine,19472.02438,317630,5222147
2582,1128902,0,3008500,0,Bad Medicine,19472.02438,317636,5222150
2583,1128902,0,3008500,0,Bad Medicine,19472.02438,317638,5222155
2584,1128902,0,3008500,0,Bad Medicine,19472.02438,317643,5222162
2585,1128902,0,3008500,0,Bad Medicine,19472.02438,317645,5222165
2586,1128902,0,3008500,0,Bad Medicine,19472.02438,317648,5222167
2587,1128902,0,3008500,0,Bad Medicine,19472.02438,317654,5222168
2588,1128902,0,3008500,0,Bad Medicine,19472.02438,317660,5222168
2589,1128902,0,3008500,0,Bad Medicine,19472.02438,317675,5222169
2590,1128902,0,3008500,0,Bad Medicine,19472.02438,317684,5222168
2591,1128902,0,3008500,0,Bad Medicine,19472.02438,317690,5222169
2592,1128902,0,3008500,0,Bad Medicine,19472.02438,317697,5222169
2593,1128902,0,3008500,0,Bad Medicine,19472.02438,317710,5222173
2594,1128902,0,3008500,0,Bad Medicine,19472.02438,317717,5222175
2595,1128902,0,3008500,0,Bad Medicine,19472.02438,317724,5222178
2596,1128902,0,3008500,0,Bad Medicine,19472.02438,317728,5222180
2597,1128902,0,3008500,0,Bad Medicine,19472.02438,317733,5222183
2598,1128902,0,3008500,0,Bad Medicine,19472.02438,317740,5222188
2599,1128902,0,3008500,0,Bad Medicine,19472.02438,317744,5222195
2600,1128902,0,3008500,0,Bad Medicine,19472.02438,317749,5222202
2601,1128902,0,3008500,0,Bad Medicine,19472.02438,317754,5222210
2602,1128902,0,3008500,0,Bad Medicine,19472.02438,317759,5222216
2603,1128902,0,3008500,0,Bad Medicine,19472.02438,317764,5222225
2604,1128902,0,3008500,0,Bad Medicine,19472.02438,317769,5222229
2605,1128902,0,3008500,0,Bad Medicine,19472.02438,317773,5222236
2606,1128902,0,3008500,0,Bad Medicine,19472.02438,317775,5222241
2607,1128902,0,3008500,0,Bad Medicine,19472.02438,317782,5222244
